,IsCanceled
67943,0
13986,1
27561,1
30174,1
49245,0
31559,1
28778,1
48806,0
74752,0
32870,1
26400,1
69844,0
70559,0
8130,1
40003,0
72094,0
15136,1
9983,1
10678,1
47173,0
53461,0
68600,0
42053,0
44844,0
11426,1
77199,0
24494,1
66217,0
60536,0
47234,0
70852,0
48447,0
66608,0
52515,0
62848,0
52272,0
39352,1
4163,0
29692,1
63611,0
42316,1
44768,0
468,0
30834,1
5177,1
19141,1
52278,0
70991,0
47628,1
78925,0
41141,0
74219,0
62210,0
62672,0
15994,1
71905,0
70470,0
54915,0
73484,0
65089,0
78111,0
9201,0
38825,0
25489,1
65418,0
33216,1
10727,0
60004,0
77565,0
72994,0
31465,1
70156,0
46635,0
43116,0
48300,0
26052,1
8464,0
18928,1
2281,0
8578,1
29664,1
64370,0
55222,0
17922,1
64567,0
53381,0
46083,0
13592,1
6790,0
15354,1
20000,1
63590,0
68755,0
24877,1
16925,1
63966,0
27004,1
70644,0
41190,0
22116,1
40880,0
67672,0
74662,0
74265,0
23146,1
74644,0
44623,0
8612,1
21171,1
25001,1
5117,0
62333,0
5029,0
36587,1
63549,0
65753,0
8329,1
73706,0
7285,1
65051,0
32471,1
38894,0
44160,0
72635,0
6459,0
27137,1
73586,0
61471,0
71551,0
59821,0
68970,0
2087,0
63188,0
49755,0
44604,0
36057,1
44373,0
74525,0
63224,0
70623,0
20096,1
43514,0
7191,1
44782,0
29540,1
30974,1
38455,0
3410,0
8180,1
727,1
17204,1
54485,0
17515,1
58146,0
19279,1
55707,0
49868,0
57831,0
5973,1
24946,1
19455,1
40913,1
61835,0
21791,1
45934,0
23803,1
76240,0
69702,0
43788,0
31140,1
24734,1
22265,1
2146,0
10241,1
1291,0
62891,0
6912,0
9854,0
44911,0
12635,0
36471,1
56144,0
65286,0
25955,1
41478,1
70322,0
21216,1
73355,0
61613,0
28126,1
11997,1
49105,1
1286,0
68143,0
58977,0
23482,1
41536,0
43791,0
43110,0
69328,0
56693,0
49186,0
77473,0
65676,0
18666,1
27556,1
39683,0
66222,0
18679,1
14436,1
8215,1
8495,1
9849,1
28064,1
21925,1
76059,0
41494,1
47120,0
32633,1
48170,0
17047,1
15164,1
48002,0
13983,1
9171,1
53221,0
24073,1
38409,0
48901,0
64320,0
63127,0
65921,0
36938,0
68245,0
78850,0
11047,1
55141,0
78840,0
3086,0
30043,1
31834,1
74253,0
14904,1
45022,0
57037,0
18230,1
59473,0
33573,1
76715,0
63035,0
11682,1
56254,0
67511,0
57198,0
54107,0
27924,1
2789,0
32182,1
75135,0
17305,1
48739,0
45446,0
39412,0
27074,1
9663,1
17669,1
62556,0
18167,1
57251,0
23471,1
15727,1
68919,0
78166,0
37454,0
49108,0
39134,1
26977,1
58881,0
27437,1
75401,0
32449,1
76636,0
28928,1
70479,0
26439,1
10797,0
16679,1
447,1
19458,1
73400,0
71850,0
73883,0
60160,0
60923,0
42256,0
73964,0
14133,1
58270,0
1499,1
42013,0
62676,0
31313,1
2795,0
2183,0
3969,1
74722,0
36746,0
20007,1
53683,0
3748,0
40881,0
2920,1
50142,0
70181,0
47966,0
6489,0
68722,0
42226,0
42701,1
30774,1
55704,0
20986,1
51863,0
54431,0
38654,0
74336,0
50543,0
62717,0
72581,0
48254,0
3933,1
972,0
30418,1
23599,1
70491,0
45855,0
41802,1
71897,0
24222,1
20583,1
47537,0
54031,0
61982,0
54947,0
19987,1
30839,1
33067,1
51304,0
7176,1
44364,0
67910,0
68889,0
46065,0
26213,1
5606,0
43519,0
42682,1
31603,1
13503,1
41761,1
64752,0
78511,0
68611,0
59127,0
8065,0
63518,0
68202,0
22011,1
53190,0
9889,1
28220,1
1055,1
67087,0
44855,0
51683,0
55500,0
41751,1
17411,1
45945,0
17402,0
51957,0
78540,0
45542,0
59350,0
12397,1
25718,1
42668,0
36348,1
66267,0
23919,1
62867,0
70857,0
29105,1
64839,0
27617,1
12193,1
74262,0
23969,1
11470,1
79257,0
55004,0
4184,0
50299,0
31332,1
24380,1
22715,1
38754,0
44551,0
34704,0
23561,1
30471,1
49761,0
62018,0
10860,0
42521,0
6471,0
257,0
8223,1
64526,0
11450,1
12290,1
40145,0
32253,1
79206,0
69602,0
192,1
32223,1
61152,0
63666,0
16634,1
2317,1
11388,1
49789,0
63081,0
10840,0
52584,0
31115,1
10683,1
3402,0
61126,0
2586,0
4919,0
75432,0
13528,1
73433,0
29156,1
12610,1
24634,1
62665,0
4972,0
23074,1
53799,0
11921,1
13312,1
59677,0
12194,1
41251,0
32585,1
52974,0
65830,0
15554,1
43334,0
18784,1
3067,0
31983,1
17758,1
76008,0
65492,0
3032,0
58902,0
16259,1
37148,1
8237,1
13697,1
54109,0
56574,0
11900,0
62253,0
60764,0
65584,0
65061,0
26427,1
30693,1
19335,1
7424,1
52872,0
32205,1
1417,0
51941,0
77754,0
46127,0
50086,0
53986,0
62268,0
20983,1
12939,1
63219,0
13204,1
23953,1
31827,1
14758,1
46790,0
70665,0
56339,0
75412,0
15083,1
39116,0
41621,1
4337,0
21374,1
66187,0
6721,1
47876,0
76099,0
37600,0
20523,1
17844,1
46942,0
47470,0
57823,0
20482,1
26643,1
39986,0
14313,1
19298,1
65684,0
11672,1
63683,0
45084,0
76536,0
40216,0
39966,0
79246,0
66321,0
42882,1
21261,1
43219,0
37091,0
7717,1
3614,1
21387,0
17775,1
43826,0
21431,1
62583,0
72613,0
20866,1
1867,0
46911,0
19237,1
67156,0
62454,0
18867,1
15219,1
57642,0
21904,1
57029,0
32275,1
20864,1
32413,1
4360,1
29425,1
43987,0
56920,0
55239,0
38568,1
39840,0
18051,1
21051,1
40590,0
8753,1
27708,1
60432,0
65347,0
39547,0
8882,1
12968,1
69970,0
12961,1
45319,0
74284,0
46001,0
28328,1
52781,0
52757,0
55633,0
17912,1
36055,1
57338,0
53820,0
48528,0
5152,1
25129,1
77609,0
7406,1
77998,0
317,0
39730,0
18070,1
43884,0
77730,0
12308,1
17071,1
39762,0
25172,1
5999,1
43004,0
22362,1
11558,1
37992,1
38400,0
12855,1
20916,1
11417,1
27486,1
630,0
36113,1
63164,0
36178,1
40289,0
4733,0
8219,1
45207,0
42633,0
27195,1
61858,0
27517,1
60925,0
10579,1
6560,0
25179,1
21045,1
13653,1
21810,1
6619,0
77273,0
14519,1
51810,0
37085,0
2129,0
9837,1
21139,1
1917,0
43725,0
13873,0
71108,0
33360,1
52839,0
4534,0
13301,1
8214,1
68286,0
17028,1
7750,1
32196,1
53034,0
68488,0
32677,1
19876,1
6199,0
65424,0
52139,0
23666,1
53431,0
70396,0
7752,1
13361,1
20223,1
75652,0
47304,0
1025,0
37208,1
46420,0
59461,0
40920,1
55145,0
53521,0
56868,0
47758,0
8590,1
28384,1
1616,0
14088,1
49142,0
62547,0
25713,1
45752,0
41654,1
57158,0
2204,1
62841,0
30539,1
64071,0
31457,1
38243,0
51016,0
7304,1
66241,0
76072,0
19387,1
56390,0
42453,0
50331,0
19727,1
43660,0
39091,0
56000,0
6410,1
38721,0
53856,0
64830,0
13703,1
54316,0
16031,1
68799,0
58494,0
61901,0
20266,1
65540,0
2607,0
59247,0
69774,0
78287,0
15044,1
42959,0
28722,1
55329,0
72474,0
29353,1
6421,0
67028,0
8040,0
78113,0
59388,0
45509,0
12083,1
77402,0
38246,0
18291,1
46891,0
60496,0
18321,1
1360,0
64852,0
72442,0
4102,0
9319,1
67225,0
76062,0
56124,0
66508,0
76228,0
25584,1
11668,1
5600,0
20325,1
49491,0
28648,1
41389,0
15280,1
2705,1
52156,0
55638,0
8971,1
78515,0
16063,1
12527,1
24654,1
25273,1
43033,1
49001,0
41597,0
64306,0
78668,0
25823,1
75540,0
74934,0
75175,0
58515,0
76888,0
33609,1
62127,0
37341,0
26038,1
21806,1
1622,1
76074,0
56307,0
72331,0
30503,1
15597,1
55274,0
38333,0
25043,1
17252,0
50212,0
7987,1
75005,0
20557,1
32861,1
40709,1
36971,0
41885,1
1322,0
20957,1
78741,0
43617,0
14639,1
57886,0
77296,0
9047,1
41711,1
13325,0
70625,0
51056,0
38125,0
71367,0
72415,0
1348,1
29601,1
50946,0
21187,1
1260,1
15045,1
50560,0
9410,1
24859,1
19645,1
44075,0
31741,1
71153,0
30133,1
69262,0
13817,1
69969,0
7073,0
77226,0
69007,0
64737,0
18038,1
51713,0
2837,1
74834,0
13054,1
51136,0
48522,0
56754,0
65388,0
58626,0
54162,0
69124,0
64959,0
59115,0
46051,0
26616,1
68304,0
41305,0
39843,0
60877,0
14434,1
56212,0
60609,0
61730,0
1805,0
9182,1
23291,1
74184,0
59084,0
7846,1
9721,1
32025,1
33014,1
65316,0
42025,0
71857,0
60443,0
68103,0
21065,1
53857,0
73894,0
14276,1
20423,1
27276,1
61104,0
60654,0
36203,1
64610,0
45043,0
47466,0
17618,1
15851,1
30735,1
33062,1
3794,1
33157,1
9632,0
64194,0
32276,1
23188,1
17015,1
22498,1
21507,1
32491,1
70670,0
25608,1
31752,1
46053,0
73826,0
36214,1
51628,0
51344,0
65915,0
39490,0
48365,0
45309,0
72515,0
47804,0
7555,1
77294,0
25493,1
71431,0
69495,0
14573,1
58214,0
24351,1
1907,0
78005,0
54548,0
48660,0
3307,1
47437,0
49283,0
33129,1
15881,1
43495,0
60571,0
53307,0
53151,0
9767,1
71822,0
56320,0
57672,0
683,0
13134,1
23388,1
50984,0
40332,1
30362,1
64747,0
26217,1
16971,1
21566,1
74406,0
50307,0
78260,0
48854,0
50489,0
78176,0
15049,1
39500,1
31517,1
7340,1
6242,0
75444,0
13322,0
56138,0
41457,0
62843,0
57564,0
27176,1
49782,0
29145,1
19494,1
66365,0
37500,0
23748,1
47473,0
53275,0
56862,0
522,1
58425,0
18756,1
20306,1
23588,1
4158,0
33495,1
5356,0
20375,1
14919,1
9525,0
49450,0
12506,1
28167,1
78282,0
69417,0
74861,0
14346,0
20643,1
6079,0
32053,1
8355,0
26869,1
68179,0
7028,0
29234,1
37694,0
7809,1
31948,1
66539,0
45088,0
5041,1
62217,0
36215,1
74334,0
46024,0
78305,0
28312,1
45486,0
29082,1
49072,0
19326,1
69733,0
78470,0
51552,0
14830,1
70079,0
21898,1
40956,1
21396,1
5580,0
52190,0
32343,1
18498,1
13553,1
74657,0
11072,1
12895,1
32675,1
79165,0
49331,0
22154,1
14258,0
63220,0
52454,0
54958,0
11764,1
25726,1
67397,0
55559,0
9991,1
47284,0
22425,1
15038,1
18032,1
13113,1
77692,0
28261,1
26193,1
11887,0
29609,1
7001,1
57378,0
45745,0
38661,0
26027,1
67898,0
31116,1
13872,1
9622,1
65001,0
41056,1
20913,1
47331,0
61141,0
73431,0
40447,1
14802,1
3290,0
24535,1
8944,1
72183,0
76031,0
27887,1
1371,0
6005,1
72342,0
63285,0
56820,0
63774,0
24676,1
30874,1
57636,0
22340,1
50948,0
28996,1
1872,0
50372,0
21484,1
22170,1
51096,0
38865,1
75287,0
36346,1
20252,1
77076,0
25084,1
66478,0
26367,1
68689,0
2701,0
58808,0
11434,1
17926,1
60884,0
27565,1
30625,1
19745,1
59619,0
48694,0
60249,0
61976,0
3532,0
36519,1
53062,0
13568,1
39151,0
73130,0
30756,1
50734,0
15517,1
63580,0
11132,0
18210,1
46684,0
36972,1
28246,1
22980,1
55739,0
57592,0
59455,0
10562,1
20680,1
23463,1
42085,1
16860,1
56351,0
25375,1
57421,0
20369,1
62642,0
14610,1
41914,1
48907,0
26208,1
15472,1
32996,1
58047,0
53316,0
7209,1
53633,0
74169,0
66386,0
17042,1
40283,1
50333,0
36724,1
24913,1
53014,0
21551,1
48437,0
75012,0
73300,0
11002,1
23885,1
65532,0
26610,1
385,0
33644,1
40595,0
69315,0
57527,0
14789,1
969,0
75980,0
51008,0
72744,0
11806,0
23983,1
20073,1
32043,1
59958,0
36118,1
15719,1
7208,1
51905,0
16413,1
23984,1
72933,0
28345,1
28839,1
41447,0
54884,0
28378,1
57701,0
23198,1
60988,0
45039,0
8054,1
72945,0
11190,1
78035,0
15884,1
65885,0
28362,1
14776,1
69128,0
16787,1
59445,0
15815,1
43192,0
19093,1
76145,0
45124,0
1362,0
9647,1
75053,0
185,1
13766,1
27670,1
2734,0
74154,0
54604,0
30140,1
13049,1
4383,1
78822,0
78297,0
61601,0
57415,0
4240,1
8978,1
47690,0
23285,1
45346,0
74404,0
47281,0
12139,1
78037,0
22131,1
63293,0
12982,1
47976,0
51604,0
70500,0
76820,0
69928,0
47960,0
47756,0
6219,0
57476,0
1588,0
1727,0
38598,0
18046,1
29905,1
28727,1
61455,0
60067,0
6493,0
31530,1
30032,1
40515,1
48121,0
62815,0
24246,1
53629,0
46196,0
19773,1
70209,0
8306,1
16492,0
40823,0
41645,1
5911,0
12879,1
22571,1
8560,0
22828,1
41524,1
72013,0
26970,1
46992,0
75403,0
58772,0
73720,0
4801,0
60337,0
51050,0
439,0
57138,0
75036,0
29020,1
30329,1
72851,0
32132,1
3299,1
51002,0
31778,1
67707,0
66052,0
16705,1
70851,0
69796,0
30172,1
73817,0
62481,0
51731,0
6301,1
6101,0
57567,0
16750,1
6263,1
16440,1
72787,0
54543,0
15178,1
70692,0
43391,0
41936,1
9727,1
39943,1
7414,1
54152,0
26370,1
21157,1
70062,0
16633,1
21346,1
71012,0
63119,0
18596,1
29309,1
15036,1
25939,1
55732,0
57048,0
57154,0
7216,1
27986,1
72674,0
67884,0
28291,1
32503,1
60310,0
49629,0
31531,1
64229,0
74176,0
7348,0
1138,1
63833,0
40482,0
59439,1
48758,0
67977,0
44761,0
32122,1
75795,0
76458,0
53522,0
45766,0
12515,1
22485,1
14938,1
20109,1
48796,0
74800,0
30251,1
48120,0
77946,0
12664,0
28033,1
46471,0
46858,0
26840,1
69771,0
5758,1
42899,0
8105,1
7716,1
43485,0
8402,1
2257,0
44706,0
79126,0
56780,0
7671,0
29011,1
9784,0
23664,1
61945,0
57412,0
65149,0
25299,1
13586,1
37218,0
48191,0
71922,0
43054,0
47965,0
39154,0
61400,0
57995,0
5965,0
69047,0
63503,0
52323,0
58870,0
7855,1
3970,1
63100,0
53278,0
31214,1
79172,0
33539,1
49279,0
65597,0
56055,0
58737,0
16089,1
67140,0
21681,1
19669,1
39769,1
59541,0
41840,1
28960,1
38667,0
26403,1
50633,0
67424,0
1700,0
41259,0
7821,0
43175,0
69082,0
28710,1
55207,0
77082,0
14829,1
48147,0
62194,0
66884,0
284,1
23178,1
50022,0
77236,0
42537,0
64333,0
46365,0
59943,0
48600,0
37011,0
41601,0
56520,0
59189,0
46143,0
23136,1
58633,0
76147,0
65642,0
27746,1
72570,0
44043,0
69625,0
49497,0
61034,0
57324,0
41609,1
48764,0
15543,1
46502,0
65296,0
63906,0
43409,0
27616,1
43062,0
40461,0
5301,0
64491,0
29064,1
4500,0
6122,0
52762,0
13919,1
52551,0
5272,1
70659,0
25424,1
570,0
78906,0
2851,0
66749,0
39927,0
16424,1
50070,0
1765,0
30007,1
23798,1
39104,0
43943,0
27906,1
2059,0
56371,0
51948,0
70791,0
7460,1
33603,1
60098,0
79127,0
44747,0
54443,0
37502,0
41412,0
12649,1
78392,0
28523,1
12199,1
24426,1
42319,1
9261,1
1206,0
73497,0
25400,1
60847,0
29944,1
59781,0
1864,0
68908,0
68448,0
59679,0
40993,1
26216,1
49156,0
27387,1
56293,0
66396,0
74374,0
617,1
1182,0
48078,0
64979,0
41271,0
64878,0
55127,0
68860,0
16052,1
26309,1
46103,0
21450,1
12233,1
8196,1
65837,0
16786,1
51278,0
17634,1
75129,0
26132,1
43433,0
55038,0
12320,1
74068,0
70830,0
77679,0
8087,1
19482,1
36117,1
31074,1
62812,0
56463,0
63960,0
2383,1
50945,0
6099,1
63186,0
62533,0
68558,0
57583,0
25404,1
39022,0
39197,1
62410,0
12808,1
66333,0
10827,1
17132,1
47675,0
2181,0
53087,0
73638,0
60099,0
60043,0
23105,1
19573,1
10541,0
30291,1
58984,0
78010,0
25064,1
65201,0
68170,0
76133,0
79106,0
8342,1
31994,1
2712,1
71575,0
55475,0
44681,0
42366,0
59170,0
3922,0
17968,1
46440,0
40092,0
61158,0
59281,0
12232,1
31059,1
20533,1
1153,1
46205,0
13005,1
20832,1
20822,1
19824,1
67639,0
18750,1
6819,1
7445,1
74951,0
63390,0
78126,0
70528,0
63991,0
73711,0
61297,0
20167,1
17702,1
64507,0
68578,0
45796,0
31403,1
19836,1
3079,0
48298,0
11126,0
16137,1
48208,0
44108,0
51848,0
50327,0
17538,1
72890,0
55686,0
2211,0
5954,0
20665,1
45604,0
74122,0
44206,0
46944,0
39715,0
51505,0
72344,0
77545,0
22106,1
39708,0
299,0
32598,1
66348,0
43330,0
22616,1
43505,0
26152,1
44600,0
41275,0
61614,0
219,0
68306,0
2453,0
14658,1
37915,0
56478,0
63154,0
21873,1
73726,0
20180,1
16274,1
58196,0
56485,0
31691,1
62003,0
42542,0
1353,0
65110,0
70777,0
19855,1
41330,0
18714,1
13775,1
25642,1
73102,0
47744,0
26146,1
8131,1
52129,0
71492,0
76640,0
25109,1
601,0
6799,1
24475,1
67081,0
62589,0
64297,0
50726,0
31512,1
61786,0
17321,1
8461,1
12395,1
69448,0
60498,0
58076,0
72101,0
41257,0
18098,1
65883,0
40547,0
14989,1
60322,0
75139,0
1483,0
75350,0
57020,0
57620,0
46548,0
6185,1
57286,0
39752,0
66198,0
1834,0
60207,0
70035,0
50720,0
53745,0
18231,1
9782,1
20569,1
17355,1
8341,1
50644,0
39899,0
3768,1
61240,0
5555,1
64909,0
1298,0
40866,0
15433,1
73816,0
2193,0
77012,0
37982,0
18800,1
21000,1
16398,1
38698,0
41933,1
74891,0
31967,1
39438,1
75312,0
6417,0
3529,0
43598,0
14648,1
16342,1
8477,1
37245,0
63413,0
61054,0
12685,1
8771,1
63221,0
59495,0
44770,0
18997,0
28222,1
21356,1
50957,0
10455,1
24831,1
17645,1
3259,0
77963,0
3730,0
71437,0
6354,1
48816,0
1519,0
40453,1
11532,1
31916,1
697,0
60444,0
33105,1
51751,0
26054,1
54072,0
14637,1
6877,1
12516,1
3538,0
13298,1
44061,0
20018,1
49340,0
46721,0
39184,1
21834,1
2137,0
40906,0
19913,1
8847,1
63827,0
68633,0
61923,0
57572,0
58167,0
19390,1
33435,1
29832,1
23331,1
45402,0
3777,1
63078,0
66584,0
2913,0
37799,1
49375,0
59651,0
6390,1
67090,0
52580,0
32900,1
25602,1
28191,1
3204,0
8688,1
26862,1
57088,0
26356,1
9349,0
65784,0
56953,0
27591,1
70319,0
47143,0
7060,0
24609,1
46300,0
12154,1
12393,1
56688,0
1492,1
47716,0
74011,0
44568,0
39613,0
10702,0
61344,0
50211,0
60030,0
59034,0
3297,1
58257,0
9596,1
60996,0
15605,0
15965,1
3443,0
63151,0
70329,0
4950,1
31225,1
49458,0
50449,0
14845,1
68472,0
40765,1
53455,0
33085,1
5499,0
2779,1
52339,0
68349,0
73353,0
39321,0
73093,0
64982,0
9069,0
61382,0
39338,0
60999,0
24026,1
77392,0
43835,0
48982,0
3168,0
16726,1
69982,0
54096,0
32997,1
55345,0
10458,1
56054,0
31788,1
17827,1
57837,0
56887,0
38284,0
3210,0
2702,0
59732,0
66552,0
16112,1
53872,0
17908,1
27681,1
17691,1
19980,1
29467,1
47018,0
29962,1
25080,1
5194,0
46383,0
42105,1
6834,1
56264,0
39959,0
46535,0
67670,0
31720,1
66064,0
55632,0
32820,1
19114,0
78410,0
31481,1
61886,0
68059,0
16024,1
1226,1
69355,0
31848,1
39465,1
52581,0
25089,1
43661,0
72444,0
13347,1
67322,0
71903,0
68545,0
54099,0
16887,1
17329,1
49984,0
668,1
4529,0
37184,1
48427,0
69862,0
65332,0
41538,0
56940,0
25481,1
7903,0
28153,1
24063,1
76279,0
44006,0
37672,0
26156,1
10026,1
61668,0
39861,1
43827,0
12010,1
61123,0
21889,1
22559,1
3411,0
55392,0
54256,0
10031,1
26437,1
74864,0
32877,1
13034,1
9630,1
41373,0
26136,1
55107,0
29591,1
73099,0
11379,1
21309,1
49928,0
8846,1
59816,0
30033,1
66376,0
42565,0
23240,1
43648,0
71765,0
54774,0
25817,1
14670,1
39055,0
73654,0
59333,0
17682,1
11384,1
66803,0
31377,1
60101,0
65894,0
40154,0
11382,1
65373,0
60805,0
28162,1
60181,0
77782,0
15327,1
4975,1
57930,0
70468,0
50069,0
25212,1
1517,0
37244,0
77828,0
12832,1
24880,1
30096,1
2829,0
71907,0
24886,1
50242,0
30488,1
78002,0
76350,0
78138,0
22250,1
53353,0
22569,1
3224,0
29774,1
72376,0
15861,1
67145,0
24392,1
48353,0
7204,1
4907,0
36718,1
68801,0
44371,0
42926,0
48403,0
66664,0
24382,1
1994,1
54949,0
32405,1
5501,0
75211,0
72609,0
65143,0
62263,0
20278,1
42125,1
49614,0
29396,1
44964,0
28516,1
31370,1
40020,1
60303,0
14026,1
22129,1
31952,1
36167,1
68560,0
31201,1
68171,0
21816,1
18519,1
77895,0
11502,1
49940,0
55991,0
46221,0
8387,1
26144,1
21357,1
53597,0
31858,1
9888,1
47324,0
56498,0
8534,0
43379,0
39750,0
54165,0
1674,0
58707,0
77131,0
13185,1
66372,0
70296,0
75191,0
1403,0
65875,0
30659,1
59782,0
49986,0
49667,0
18420,1
25376,1
13914,1
18062,1
18121,1
42812,1
64013,0
53970,0
52126,0
18161,1
55659,0
67216,0
16316,1
24151,1
15215,1
32960,1
28099,1
24170,1
8799,1
22638,1
13836,1
9816,0
28429,1
57653,0
13287,1
790,0
8318,1
6137,0
37100,0
21974,1
17415,1
76025,0
70604,0
13188,1
70219,0
8183,1
3671,0
40872,0
45686,0
47663,0
25563,1
31119,1
16934,1
10769,1
50836,0
27416,1
53929,0
20192,1
46347,0
54595,0
9367,0
64758,0
58925,0
45878,0
73157,0
20289,1
43272,0
55219,0
50292,0
251,0
11923,1
53631,0
3849,1
64364,0
24922,1
8512,1
46032,0
4169,0
64271,0
3133,1
76513,0
21424,1
17382,0
62453,0
43690,0
2706,0
23905,1
63955,0
37434,0
41244,0
12169,1
70373,0
30647,1
59753,0
37475,1
21752,1
20674,1
72149,0
61469,0
66338,0
37056,0
16381,1
21287,1
42088,1
70123,0
54286,0
1993,1
22271,1
45158,0
1618,0
29560,1
71548,0
7508,1
13485,1
58932,0
65516,0
56345,0
75106,0
27344,1
24964,1
25323,1
58686,0
23505,1
54213,0
59074,0
65193,0
31293,1
65174,0
62044,0
24622,1
20116,1
7395,0
11369,1
16689,1
77718,0
23808,1
59336,0
59983,0
73495,0
17038,1
25377,1
38231,0
63104,0
47589,0
56468,0
19099,1
25883,1
57417,0
8710,1
56932,0
36224,1
12421,1
40052,1
76817,0
56115,0
49427,0
27569,1
2247,0
54143,0
47566,0
21284,1
37397,0
23252,1
14587,1
14034,1
26292,1
53131,0
66636,0
39735,1
76690,0
49845,0
1122,0
28198,1
45155,0
73339,0
4269,1
3199,0
1361,1
32309,1
26806,1
48163,0
3721,0
68196,0
41762,1
63263,0
6097,1
23927,1
33092,1
41664,1
38295,0
21117,1
18082,1
22832,1
17217,1
46041,0
59069,0
38692,0
43306,0
70858,0
38979,0
21824,1
56783,0
29219,1
38658,0
42214,0
9896,1
64944,0
70225,0
4270,1
68404,0
47020,0
39989,0
59217,0
73391,0
5053,0
44536,0
3928,1
18726,1
7213,1
45643,0
8447,1
77629,0
14622,1
12087,1
8076,1
43553,0
46626,0
60694,0
28462,1
49851,0
29742,1
15733,1
20528,1
4672,1
69305,0
77980,0
4039,1
59979,0
74970,0
54707,0
20926,1
45904,0
53175,0
49785,0
16592,1
10637,1
58629,0
60158,0
44353,0
36494,1
24777,1
53161,0
18575,1
18854,1
65224,0
24591,1
65111,0
41066,1
45975,0
38218,0
76927,0
52200,0
69005,0
68496,0
52039,0
56852,0
56824,0
24788,1
21490,1
3616,1
16138,1
46573,0
74668,0
21635,1
4218,0
1524,0
53991,0
18277,1
8004,0
5075,1
4118,0
3321,1
67146,0
31886,1
2970,0
78389,0
71201,0
6668,0
71860,0
70355,0
38342,0
25665,1
12923,1
4381,1
62007,0
69234,0
3770,1
4090,1
73848,0
41814,1
54664,0
36099,1
69401,0
33557,1
181,1
10422,1
9398,1
15898,1
22723,1
52485,0
19261,1
32181,1
50063,0
55902,0
78420,0
28485,1
20554,1
55421,0
60952,0
72743,0
77413,0
39143,0
72000,0
38779,0
69534,0
24995,1
68677,0
3950,0
47510,0
24476,1
12189,1
71701,0
25673,1
41574,1
36713,1
64252,0
74578,0
65933,0
8914,0
63599,0
74880,0
7238,0
75073,0
37101,0
50568,0
15919,1
76231,0
68500,0
27042,1
58234,0
17150,1
62728,0
33183,1
69316,0
4029,1
20700,1
37927,1
42318,1
38078,0
53380,0
45269,0
73096,0
14636,1
25630,1
18276,1
4826,0
46970,0
12819,1
50429,0
5931,1
22880,1
45409,0
27548,1
55674,0
52164,0
17896,1
64642,0
49778,0
71117,0
71151,0
6305,0
41383,0
51099,0
32600,1
69207,0
29332,1
28117,1
29720,1
70377,0
10958,0
1343,0
6200,0
28213,1
60041,0
49838,0
17344,1
67552,0
15008,1
46381,0
10250,1
22338,1
50446,0
50949,0
60008,0
60540,0
28815,1
50,1
43314,0
60892,0
27380,1
69226,0
10960,1
0,0
20387,1
11073,1
54971,0
20519,1
62502,0
47052,0
46646,0
41672,1
11729,1
58817,0
12935,1
63475,0
9729,1
44715,0
49594,0
9208,1
47319,0
39540,0
40854,0
65843,0
24295,1
61811,0
77789,0
12826,1
44136,0
45658,0
71519,0
70073,0
15171,1
56838,0
23083,1
60670,0
76055,0
59053,0
10270,1
10402,1
49956,0
14913,1
75313,0
41752,1
76689,0
54895,0
12236,1
76973,0
72513,0
75099,0
41738,1
53055,0
57946,0
26509,1
64709,0
4800,0
19144,1
44933,0
60148,0
23145,1
68141,0
73687,0
56608,0
40413,1
71826,0
5657,1
66080,0
64962,0
57149,0
75539,0
6150,0
12508,1
26321,1
56218,0
48035,0
40460,0
21273,1
3175,0
73386,0
12791,1
57850,0
72706,0
37046,0
66529,0
50414,0
62434,0
65509,0
15004,1
6178,0
44589,0
56340,0
4469,0
10060,1
59010,0
66184,0
25429,1
3108,0
11772,0
63817,0
51823,0
11328,1
75038,0
45411,0
45644,0
30311,1
56474,0
72133,0
58744,0
73239,0
42645,0
56674,0
74732,0
79198,0
2799,0
4587,0
5530,1
44664,0
13075,1
41710,1
66757,0
77301,0
14596,1
50610,0
37597,0
50153,0
37322,1
56604,0
72850,0
40309,0
46762,0
2060,1
70876,0
19772,1
29127,1
4256,1
38847,0
78880,0
12213,1
20348,1
69737,0
5002,1
36662,0
71290,0
13903,1
58246,0
5807,0
28593,1
63116,0
14885,1
41225,0
49260,0
37099,1
59052,0
30322,1
78187,0
57112,0
66790,0
54537,0
75605,0
58664,0
3482,1
51214,0
58168,0
6907,0
4112,0
26794,1
68284,0
22490,1
78049,0
39905,0
17701,1
55564,0
19005,1
8367,0
68598,0
51180,0
59049,0
10559,1
45828,0
52716,0
18246,1
8042,1
21871,1
64419,0
49929,0
75218,0
52637,0
78124,0
60809,0
55000,0
20963,1
9753,1
55845,0
16627,1
54502,0
9835,0
52046,0
38634,0
38984,0
4173,0
61649,0
45181,0
51503,0
14577,1
37423,0
78989,0
10142,1
40839,1
38861,0
27979,1
51218,0
21102,1
32774,1
78994,0
67184,0
15035,1
47029,0
38886,0
10709,1
25988,1
61970,0
50651,0
73414,0
28206,1
59710,0
52232,0
54811,0
13430,0
30050,1
74113,0
52425,0
817,1
58299,0
28498,1
33602,1
1688,0
5158,1
2378,0
14101,1
31935,1
7068,1
8569,1
66369,0
50839,0
28566,1
21684,1
47549,0
26383,1
40970,1
39884,0
12803,1
47415,0
10569,1
28920,1
44524,0
14449,1
75614,0
18379,1
45173,0
69779,0
54635,0
