,LeadTime,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,Temp,Cloudcover,BookingDateWeekNumber,BookingDateDayOfWeek,TotalNights,CancelationRatio,DepositType_Non Refund,CustomerType_Transient,Agent_9,Agent_Other
57104,19,89.0,0,0,72.2,26.3,34,3,1,0.0,0.0,1.0,1,0
3711,86,87.5,0,1,67.8,20.5,27,2,2,0.0,0.0,0.0,0,1
49271,57,132.6,0,1,61.8,44.6,11,6,5,0.0,0.0,1.0,1,0
37827,18,170.0,0,0,69.7,6.5,37,3,3,0.0,0.0,0.0,0,0
41028,0,0.0,1,1,57.1,63.6,49,3,1,0.0,0.0,1.0,0,0
27602,8,99.0,0,2,60.7,45.4,17,4,4,0.0,0.0,1.0,0,0
43200,33,64.0,0,0,57.0,61.5,52,3,2,0.0,0.0,0.0,0,1
62856,7,88.4,0,1,58.3,70.3,47,0,5,0.0,0.0,1.0,1,0
7456,34,68.7,0,1,54.8,54.4,3,5,3,0.0,0.0,1.0,1,0
54400,159,99.45,0,1,72.1,10.5,8,3,4,0.0,0.0,0.0,1,0
489,2,65.0,0,0,74.5,42.1,31,1,1,0.0,0.0,1.0,0,0
74759,396,122.4,0,1,68.6,48.9,21,3,2,0.0,0.0,0.0,0,1
66993,25,54.71,0,1,50.2,53.0,6,1,4,0.0,0.0,1.0,0,1
23519,100,93.6,0,1,56.3,56.1,44,0,3,0.0,0.0,1.0,1,0
60849,51,129.0,0,1,66.6,58.9,36,0,3,0.0,0.0,1.0,1,0
61596,277,60.29,0,4,62.4,22.4,6,3,3,0.0,0.0,1.0,0,1
12769,69,120.0,0,0,71.9,52.4,14,1,6,0.0,1.0,1.0,0,1
526,117,94.5,0,0,73.5,28.1,15,1,3,0.0,0.0,0.0,0,1
59815,54,66.5,0,0,63.9,68.3,34,2,4,0.0,0.0,0.0,0,1
26906,110,100.8,0,0,58.8,51.4,1,5,5,0.0,0.0,1.0,1,0
5034,102,109.0,0,0,66.0,81.5,28,1,2,0.0,0.0,0.0,0,1
51045,115,135.9,1,2,68.0,45.1,7,6,3,0.0,0.0,1.0,1,0
21375,37,88.0,0,0,58.5,70.6,44,4,2,0.0,0.0,1.0,1,0
27083,8,160.0,0,1,60.2,32.1,16,5,1,0.0,0.0,1.0,1,0
37850,16,170.0,0,0,67.5,27.3,37,3,5,0.0,0.0,0.0,0,0
14647,10,169.0,0,0,85.5,2.7,28,4,1,0.0,0.0,1.0,1,0
22696,294,77.35,0,0,47.5,11.2,13,6,4,0.0,0.0,1.0,1,0
31813,180,117.9,0,0,75.4,13.1,2,0,5,0.0,0.0,1.0,1,0
70196,23,115.0,0,3,64.6,50.4,13,4,3,0.0,0.0,1.0,1,0
49599,169,107.25,0,1,71.5,9.5,49,4,4,0.0,0.0,1.0,0,1
59871,213,99.71,0,2,64.7,76.0,11,5,4,0.0,0.0,1.0,1,0
15928,139,96.3,0,0,74.8,14.5,14,6,2,0.0,0.0,1.0,1,0
43860,1,91.0,0,0,58.3,87.5,6,5,2,0.0,0.0,1.0,1,0
55045,65,85.0,0,1,83.3,0.0,23,3,3,0.0,0.0,1.0,0,1
78813,457,95.5,0,1,71.6,54.0,21,3,2,0.0,0.0,0.0,0,1
70126,173,117.0,0,2,65.0,66.8,43,0,2,0.0,0.0,1.0,1,0
53333,138,109.25,0,0,82.7,0.0,9,1,5,0.0,0.0,0.0,1,0
64900,10,108.0,0,1,46.3,53.9,2,0,2,0.0,0.0,1.0,0,0
20136,277,100.0,0,0,54.1,31.6,5,4,3,0.0,1.0,1.0,0,0
65269,47,74.8,0,2,55.0,54.9,50,5,4,0.0,0.0,1.0,1,0
39633,10,66.0,0,0,54.8,77.3,4,1,1,0.0,0.0,0.0,0,0
52623,44,189.9,0,2,78.4,10.8,21,4,1,0.0,0.0,1.0,1,0
75305,239,109.08,0,2,65.1,32.6,44,4,5,0.0,0.0,1.0,1,0
1856,55,62.0,0,0,71.5,40.9,27,4,2,0.0,0.0,0.0,0,0
22218,146,84.6,0,2,51.3,17.4,32,0,1,0.0,0.0,1.0,1,0
66289,48,65.0,0,1,59.9,1.8,1,4,2,0.0,0.0,0.0,0,0
11659,158,130.0,0,0,62.4,60.6,51,5,2,0.0,1.0,1.0,0,1
25800,66,100.0,0,0,65.7,63.3,5,4,2,0.0,1.0,1.0,0,0
24799,160,89.88,0,1,60.6,58.7,40,6,8,0.0,0.0,1.0,1,0
29710,437,90.0,0,0,67.4,41.7,12,6,1,0.0,1.0,1.0,0,1
75925,21,152.0,0,2,67.6,70.7,24,6,5,0.0,0.0,1.0,1,0
73116,155,138.0,0,1,68.0,21.7,52,3,3,0.0,0.0,1.0,1,0
28715,113,190.0,0,0,70.7,38.7,4,5,3,0.0,1.0,1.0,0,1
47808,69,107.95,0,0,60.7,71.3,6,0,4,0.0,0.0,0.0,1,0
76764,0,140.0,0,1,71.4,37.1,30,1,1,0.0,0.0,1.0,1,0
49692,119,90.0,0,1,63.2,66.6,4,1,3,0.0,0.0,0.0,0,1
5409,99,65.0,0,0,63.8,66.7,30,4,4,0.0,1.0,1.0,0,1
75584,89,170.5,0,1,67.6,70.7,15,1,1,0.0,0.0,1.0,0,1
28652,75,90.0,0,0,70.7,38.7,10,1,3,0.0,0.0,0.0,0,1
22493,1,175.2,0,0,49.8,7.3,2,5,3,0.0,0.0,1.0,0,1
49101,86,102.1,0,1,56.2,58.5,7,1,7,0.0,0.0,1.0,0,1
69319,61,117.0,0,1,65.6,0.0,5,6,5,0.0,0.0,1.0,1,0
63756,52,122.4,0,1,53.3,2.2,45,1,3,0.0,0.0,1.0,1,0
7252,44,75.0,0,0,48.0,52.7,1,1,3,0.0,1.0,1.0,0,1
50514,247,93.0,0,1,69.6,49.7,40,6,2,0.0,0.0,0.0,0,1
75907,11,146.67,0,1,69.1,38.3,26,4,3,0.0,0.0,1.0,1,0
14153,50,189.9,0,0,78.4,10.8,20,5,1,0.0,0.0,1.0,1,0
73193,211,107.1,0,0,68.0,21.7,44,3,4,0.0,0.0,0.0,0,1
56245,121,0.0,0,4,71.1,46.8,18,1,1,0.0,0.0,1.0,0,0
52181,36,107.1,0,1,68.3,57.9,21,4,2,0.0,0.0,1.0,1,0
14405,108,121.37,0,0,82.7,0.0,13,3,7,0.0,0.0,1.0,1,0
12043,57,120.0,0,0,67.0,20.3,14,1,1,0.0,0.0,0.0,0,0
49923,102,65.0,0,1,67.8,52.7,8,3,1,0.0,0.0,0.0,0,0
2377,3,62.0,0,0,65.5,24.5,36,3,4,0.0,0.0,0.0,0,0
1277,0,109.0,0,0,67.3,34.2,33,5,2,0.0,0.0,0.0,0,1
50256,70,100.0,0,0,65.4,36.6,12,5,2,0.0,0.0,0.0,0,1
57063,34,125.1,0,2,75.0,24.6,32,1,2,0.0,0.0,1.0,1,0
47993,57,85.5,0,1,60.7,43.7,9,1,4,0.0,0.0,1.0,0,1
15828,10,140.0,0,3,77.1,17.8,32,0,1,0.0,0.0,1.0,1,0
57349,48,130.0,0,0,65.6,33.1,30,4,2,0.0,0.0,0.0,0,1
9192,104,90.95,0,0,55.0,39.4,52,6,4,0.0,0.0,1.0,1,0
67455,108,74.8,0,0,64.3,9.7,47,2,4,0.0,0.0,1.0,1,0
36696,1,98.0,0,0,80.3,10.7,32,6,1,0.0,0.0,1.0,1,0
1645,138,47.25,0,0,70.9,71.2,15,1,3,0.0,0.0,0.0,0,1
62296,67,105.0,0,0,55.3,58.5,38,1,2,0.0,0.0,1.0,0,1
39315,11,88.5,0,0,64.1,64.6,42,1,4,0.0,0.0,0.0,0,1
9420,126,65.0,0,0,58.8,84.2,50,4,3,0.0,1.0,1.0,0,0
28048,22,170.0,0,0,62.7,40.5,16,5,2,0.0,0.0,1.0,1,0
20837,308,52.0,0,0,55.3,58.5,3,5,2,0.0,1.0,1.0,0,1
64022,44,146.3,0,2,60.8,57.6,46,0,2,0.0,0.0,1.0,1,0
47866,40,135.64,0,1,59.3,44.0,10,6,7,0.0,0.0,1.0,1,0
8724,49,130.9,0,1,55.2,65.9,6,3,4,0.0,0.0,1.0,1,0
20850,46,79.2,0,1,55.3,58.5,41,1,3,0.0,0.0,1.0,1,0
259,20,60.0,0,0,73.8,7.7,27,4,2,0.0,0.0,0.0,0,0
63911,24,137.33,0,1,50.6,10.2,49,3,3,0.0,0.0,1.0,1,0
46305,47,73.08,0,1,55.2,65.9,6,5,3,0.0,0.0,1.0,0,1
40016,2,0.0,0,0,57.8,92.0,50,1,1,0.0,0.0,1.0,0,0
28618,165,225.0,0,0,61.8,15.0,49,1,4,0.0,1.0,1.0,0,0
27643,162,80.0,0,0,63.7,31.5,47,5,3,0.0,1.0,1.0,0,1
44510,1,91.0,0,1,44.3,55.5,8,5,1,0.0,0.0,1.0,0,0
2964,68,60.0,0,0,68.0,54.7,28,1,4,0.0,0.0,0.0,0,0
39176,444,75.0,0,0,56.0,67.7,38,1,3,1.0,1.0,1.0,0,1
47455,141,80.75,0,0,58.4,41.5,48,6,4,0.0,0.0,1.0,0,1
54648,161,125.25,0,0,72.1,22.7,8,3,5,0.0,0.0,0.0,0,1
68001,151,95.0,0,0,56.4,66.7,42,4,2,0.0,0.0,0.0,0,1
8743,55,127.82,0,1,52.6,42.9,5,5,1,0.0,0.0,1.0,0,1
51847,53,94.25,0,1,68.7,40.4,18,1,3,0.0,0.0,0.0,0,0
52373,99,186.3,0,2,79.8,4.0,12,6,3,0.0,0.0,1.0,1,0
52118,53,119.7,0,1,68.2,29.4,18,0,2,0.0,0.0,1.0,1,0
46345,54,104.4,0,1,52.6,42.9,5,6,3,0.0,0.0,1.0,1,0
15831,164,76.46,0,0,77.1,17.8,10,0,3,0.0,0.0,1.0,0,1
29001,181,130.0,0,0,75.4,30.4,47,5,2,0.0,1.0,1.0,0,0
11728,20,110.0,0,0,63.5,36.9,18,5,1,0.0,0.0,0.0,0,1
66032,11,79.48,0,1,57.5,22.7,5,0,4,0.0,0.0,1.0,1,0
43900,3,81.0,0,0,52.3,56.2,6,4,2,0.0,0.0,1.0,1,0
7247,63,48.51,0,1,48.7,4.8,51,2,3,0.0,0.0,1.0,0,1
62608,29,85.0,0,0,54.7,84.9,44,4,2,0.0,0.0,0.0,0,0
68383,121,100.3,0,2,52.6,50.6,47,1,5,0.0,0.0,1.0,1,0
72964,251,125.1,0,1,65.6,57.8,37,0,5,0.0,0.0,0.0,1,0
52419,40,150.3,0,2,68.7,34.3,21,5,1,0.0,0.0,1.0,1,0
60964,0,12.0,0,0,60.5,54.7,44,6,1,0.0,0.0,1.0,0,1
73732,92,115.2,0,0,73.0,58.3,10,5,2,0.0,0.0,1.0,0,1
25679,31,140.0,0,0,67.1,0.0,10,2,2,0.0,0.0,1.0,1,0
26744,156,100.0,0,0,58.8,51.4,47,1,3,0.0,1.0,1.0,0,1
33570,213,85.0,0,0,67.6,46.6,4,5,4,0.0,0.0,0.0,0,1
72398,11,120.0,0,0,72.6,65.2,19,3,3,0.0,0.0,1.0,0,1
54515,114,106.5,1,1,72.5,52.9,15,2,3,0.0,0.0,1.0,1,0
55961,143,100.0,0,0,74.6,15.6,14,1,3,0.0,0.0,0.0,0,1
68251,116,100.0,0,1,48.2,48.4,48,1,2,0.0,0.0,0.0,0,1
39341,17,129.8,0,0,65.0,26.6,41,1,5,0.0,0.0,1.0,0,1
11142,41,126.9,0,0,63.4,40.2,14,2,1,0.0,0.0,1.0,1,0
29398,409,112.67,0,1,67.9,26.7,15,0,3,0.0,0.0,0.0,0,1
53273,187,149.85,0,1,83.7,0.0,1,0,6,0.0,0.0,1.0,0,1
15834,240,105.3,0,1,77.1,17.8,53,1,3,0.0,0.0,1.0,1,0
38081,12,72.0,0,0,71.0,79.5,39,2,1,0.0,0.0,0.0,0,1
176,103,94.5,0,0,74.1,53.0,15,1,3,0.0,0.0,0.0,0,1
48808,9,130.0,0,0,56.2,58.5,18,1,2,0.0,0.0,0.0,0,0
42267,6,43.5,0,1,53.5,58.9,51,6,4,0.0,0.0,1.0,0,1
66818,9,48.5,0,0,54.7,79.3,7,5,6,0.0,0.0,1.0,0,1
23961,44,108.8,0,1,54.7,79.3,2,5,4,0.0,0.0,1.0,1,0
71586,120,89.1,0,0,61.1,53.8,2,3,3,0.0,0.0,1.0,0,1
32173,54,107.2,0,1,71.4,37.1,22,3,2,0.0,0.0,1.0,0,1
39192,444,75.0,0,0,56.0,67.7,38,1,3,1.0,1.0,1.0,0,1
43848,20,58.4,0,0,52.3,56.2,4,1,1,0.0,0.0,1.0,0,1
28557,178,139.5,0,0,61.8,15.0,47,2,2,0.0,0.0,1.0,1,0
69486,40,120.0,0,0,65.7,63.3,9,2,4,0.0,0.0,1.0,1,0
69309,124,99.0,0,1,66.9,3.8,49,1,2,0.0,0.0,1.0,1,0
29879,169,170.0,0,0,72.9,43.4,51,3,3,0.0,1.0,1.0,0,1
32524,155,139.5,0,0,67.9,34.2,8,0,5,0.0,0.0,1.0,1,0
23621,15,95.0,0,0,56.6,55.5,5,4,2,0.0,1.0,1.0,0,1
59149,0,87.2,0,0,66.8,36.7,40,6,2,0.0,0.0,1.0,0,1
6108,102,72.25,0,1,60.0,59.0,37,2,6,0.0,0.0,0.0,1,0
73509,36,106.4,0,1,67.4,41.7,18,1,3,0.0,0.0,1.0,0,1
53211,32,105.0,0,1,75.3,4.1,24,4,2,0.0,0.0,0.0,0,1
3736,56,0.0,0,0,67.5,27.3,31,5,0,0.0,0.0,0.0,0,1
39566,1,128.0,0,0,62.4,50.9,44,2,3,0.0,0.0,0.0,0,1
38307,7,65.0,0,0,65.0,26.6,42,4,1,1.0,0.0,1.0,0,0
6962,22,82.33,0,0,54.8,77.3,2,3,3,0.0,0.0,1.0,1,0
24196,98,97.2,0,0,50.2,53.0,47,5,2,0.0,0.0,1.0,1,0
40614,32,73.0,0,0,59.6,43.2,43,1,2,0.0,0.0,0.0,0,1
40138,24,95.8,0,0,65.8,6.5,42,4,5,0.0,0.0,1.0,0,1
16276,420,75.0,0,0,78.3,28.0,28,6,4,0.0,1.0,1.0,0,1
28528,178,139.5,0,0,61.8,15.0,47,2,2,0.0,0.0,1.0,1,0
11176,451,60.0,0,0,63.4,40.2,8,5,3,0.0,1.0,1.0,0,0
52459,29,105.0,0,0,68.7,34.3,23,2,2,0.0,0.0,1.0,0,0
45092,16,76.0,0,0,53.3,21.4,7,0,3,0.0,0.0,0.0,0,0
54627,0,98.0,0,1,88.4,1.2,31,0,1,0.0,0.0,1.0,1,0
77109,123,167.76,0,1,70.7,26.4,12,3,8,0.0,0.0,1.0,0,1
67578,42,65.0,1,0,62.7,79.0,5,3,1,0.0,0.0,1.0,0,1
29491,114,200.7,0,0,68.0,21.7,6,2,5,0.0,0.0,1.0,1,0
26949,111,120.0,0,0,59.5,65.1,1,5,4,0.0,1.0,1.0,0,1
40084,49,60.0,0,0,66.3,17.1,39,1,3,0.0,0.0,1.0,0,1
74157,1,160.0,0,1,78.7,10.9,24,4,2,0.0,0.0,1.0,1,0
18434,1,85.0,0,0,61.4,42.2,41,3,1,0.0,0.0,1.0,0,1
31142,163,122.7,0,0,66.3,45.7,3,2,3,0.0,0.0,1.0,1,0
61184,24,174.9,0,3,60.5,54.7,41,3,5,0.0,0.0,1.0,1,0
62660,24,80.0,0,0,54.7,84.9,45,2,3,0.0,0.0,1.0,0,1
43570,10,132.5,0,2,56.1,78.3,4,3,3,0.0,0.0,1.0,0,1
58711,17,95.0,0,0,64.8,56.7,37,5,2,0.0,0.0,1.0,0,0
11000,45,194.73,0,0,58.7,49.1,13,2,3,0.0,0.0,1.0,0,1
3567,60,65.0,0,0,72.5,44.4,30,4,2,0.0,0.0,0.0,0,1
16534,47,125.1,0,1,70.1,33.8,29,0,2,0.0,0.0,1.0,1,0
53732,169,94.5,0,1,85.5,2.7,5,6,3,0.0,0.0,1.0,0,0
4480,92,70.0,0,0,63.6,42.7,28,2,4,0.0,0.0,0.0,0,1
74609,58,135.0,0,1,72.0,39.0,17,1,4,0.0,0.0,1.0,1,0
29118,125,126.0,0,2,66.0,50.0,3,6,3,0.0,0.0,1.0,1,0
21597,531,62.8,0,0,52.5,45.1,28,5,2,0.0,1.0,1.0,0,0
56740,51,87.3,0,1,73.4,56.1,29,1,1,0.0,0.0,1.0,1,0
15014,391,62.0,0,0,72.5,52.9,28,5,2,0.0,1.0,1.0,0,0
56319,5,110.0,0,0,69.8,53.5,17,5,1,0.0,0.0,1.0,0,0
4307,26,80.85,0,1,71.0,79.5,37,2,3,0.0,0.0,1.0,0,1
58994,1,133.98,0,1,65.1,50.9,40,4,2,0.0,0.0,1.0,0,1
51723,265,115.0,0,1,68.7,40.4,40,6,2,0.0,0.0,0.0,0,1
5890,0,67.95,0,0,57.1,63.6,49,3,4,0.0,0.0,1.0,0,1
49098,52,140.4,0,1,61.8,44.6,12,4,3,0.0,0.0,1.0,1,0
3845,87,170.0,0,0,67.5,27.3,27,2,5,0.0,1.0,1.0,0,0
41235,0,0.0,0,1,57.1,70.8,50,1,1,0.0,0.0,1.0,0,0
10291,443,65.0,0,0,62.1,50.8,7,3,1,0.0,1.0,1.0,0,1
16877,79,183.6,0,1,66.4,51.4,26,2,5,0.0,0.0,1.0,1,0
7299,44,75.0,0,0,48.0,52.7,1,1,3,0.0,1.0,1.0,0,1
52453,101,102.25,0,0,73.1,23.1,12,5,4,0.0,0.0,1.0,0,1
69353,80,115.0,0,0,66.9,3.8,3,3,3,0.0,0.0,1.0,0,1
54608,183,112.0,0,1,72.1,22.7,5,2,5,0.0,0.0,0.0,0,1
79022,518,112.67,0,1,74.1,56.4,12,6,3,0.0,0.0,0.0,0,1
19079,40,175.0,0,0,63.4,81.5,36,0,2,0.0,0.0,1.0,1,0
47244,77,75.16,0,1,57.6,44.8,4,3,5,0.0,0.0,1.0,1,0
76722,163,123.3,0,0,70.5,62.7,6,1,6,0.0,0.0,1.0,0,1
78513,205,123.3,0,2,71.5,42.6,3,0,7,0.0,0.0,1.0,1,0
79176,216,89.1,1,0,71.0,22.0,4,5,1,0.0,0.0,1.0,0,1
5126,70,85.0,0,0,65.0,26.6,33,4,1,0.0,0.0,0.0,0,1
60088,71,142.5,0,0,65.0,76.5,32,5,2,0.0,0.0,0.0,0,1
32918,178,148.5,0,0,78.3,3.7,7,2,3,0.0,0.0,1.0,1,0
54594,177,130.05,0,1,72.1,22.7,6,1,5,0.0,0.0,1.0,1,0
31028,142,125.0,0,0,69.0,55.8,6,1,1,0.0,1.0,1.0,0,1
24317,12,93.0,0,0,62.1,18.8,8,5,2,0.0,0.0,1.0,0,1
65651,6,98.0,0,0,54.1,39.9,6,2,2,0.0,0.0,1.0,0,1
31385,315,103.5,0,1,68.0,47.2,34,3,6,0.0,0.0,1.0,1,0
58437,36,87.0,0,0,79.6,10.0,34,2,3,0.0,0.0,0.0,0,1
16776,317,120.0,0,0,66.4,51.4,45,2,2,0.0,1.0,1.0,0,1
10424,437,60.0,0,0,67.3,0.0,8,5,3,0.0,1.0,1.0,0,0
51354,55,133.65,0,1,65.1,36.0,16,6,4,0.0,0.0,1.0,1,0
1059,1,0.0,0,3,70.5,35.6,33,2,2,0.0,0.0,1.0,0,1
62466,35,80.0,0,0,56.2,39.7,43,1,2,0.0,0.0,0.0,0,0
61962,13,75.0,0,0,56.3,51.6,45,2,1,0.0,0.0,1.0,0,1
21721,262,63.75,0,0,52.4,43.7,14,5,4,0.0,0.0,1.0,1,0
44488,18,81.0,0,0,50.7,73.2,6,1,2,0.0,0.0,1.0,1,0
51486,54,90.95,0,0,76.0,0.0,17,3,3,0.0,0.0,1.0,0,1
23663,212,68.0,0,0,55.3,24.8,29,5,1,0.0,0.0,1.0,0,1
3432,49,69.11,0,0,66.3,22.6,31,5,4,0.0,0.0,1.0,0,1
18496,37,95.0,0,0,61.4,42.2,36,2,3,0.0,0.0,0.0,0,1
77138,156,90.0,0,1,76.1,29.2,8,3,3,0.0,0.0,1.0,0,1
72520,208,114.4,0,0,75.7,19.6,43,5,2,0.0,0.0,0.0,0,1
42241,35,97.0,0,1,54.0,67.4,47,6,1,0.0,0.0,0.0,1,0
56687,136,80.75,0,0,82.4,13.6,16,4,4,0.0,0.0,1.0,0,1
71226,15,189.0,0,2,63.7,31.5,16,5,3,0.0,0.0,1.0,0,0
78995,518,112.67,0,1,74.1,56.4,12,6,3,0.0,0.0,0.0,0,1
25417,112,95.0,0,0,64.8,16.1,50,2,2,0.0,1.0,1.0,0,0
76174,170,107.1,0,0,74.6,7.7,4,4,2,0.0,0.0,1.0,1,0
19870,304,89.0,0,0,64.5,52.7,1,1,3,0.0,1.0,1.0,0,1
73110,82,153.0,0,2,67.9,26.7,10,5,3,0.0,0.0,0.0,1,0
64062,113,140.0,0,0,54.7,65.5,36,0,4,0.0,0.0,1.0,1,0
54765,152,149.25,1,1,82.4,0.0,10,1,5,0.0,0.0,1.0,1,0
21119,271,78.3,0,0,57.9,81.2,10,1,3,0.0,0.0,0.0,0,1
68408,35,91.33,0,1,51.6,53.2,7,6,3,0.0,0.0,1.0,1,0
41951,115,70.0,0,0,52.4,53.4,48,4,2,1.0,1.0,1.0,0,1
71738,94,138.0,0,2,62.7,40.5,6,3,3,0.0,0.0,1.0,1,0
63020,74,75.0,0,0,56.0,50.3,39,1,3,0.0,0.0,1.0,0,1
40666,57,60.0,0,0,59.6,43.2,39,4,3,0.0,0.0,1.0,0,1
54763,169,99.45,0,1,74.6,12.3,7,4,6,0.0,0.0,1.0,1,0
39125,5,115.8,1,0,63.6,56.6,42,2,5,0.0,0.0,1.0,0,1
75246,2,112.0,0,0,81.5,0.0,26,6,1,0.0,0.0,1.0,0,1
25245,80,90.0,0,0,59.7,36.4,2,2,2,0.0,1.0,1.0,0,1
3924,90,170.0,0,0,70.2,9.5,27,2,1,0.0,1.0,1.0,0,0
21596,531,62.8,0,0,52.5,45.1,28,5,2,0.0,1.0,1.0,0,0
36796,239,60.0,0,0,65.5,52.0,8,5,1,1.0,1.0,1.0,0,0
53315,179,90.95,0,1,83.6,1.3,3,3,4,0.0,0.0,1.0,1,0
8596,100,90.3,0,1,56.9,77.7,51,4,3,0.0,0.0,1.0,1,0
44746,15,85.55,0,1,52.6,15.4,6,0,4,0.0,0.0,1.0,0,1
64338,87,88.2,1,1,52.8,66.5,42,1,1,0.0,0.0,1.0,1,0
50659,7,215.0,0,3,64.2,45.1,18,2,3,0.0,0.0,1.0,0,0
5139,52,94.5,0,3,64.1,64.6,36,2,3,0.0,0.0,0.0,1,0
2082,1,0.0,0,1,70.0,38.8,36,1,1,0.0,0.0,1.0,0,0
2872,48,104.0,0,0,67.7,41.8,30,6,1,0.0,0.0,0.0,0,1
11915,64,140.4,0,0,63.8,63.3,12,4,2,0.0,0.0,1.0,1,0
60933,50,97.2,0,1,63.9,60.6,37,4,1,0.0,0.0,1.0,1,0
29270,186,130.0,0,0,67.6,34.6,47,5,2,0.0,1.0,1.0,0,1
14549,379,62.0,0,0,72.2,26.0,28,3,2,0.0,1.0,1.0,0,0
58491,328,95.4,0,0,74.4,11.1,45,5,3,0.0,0.0,1.0,0,1
9563,131,81.3,0,0,59.7,74.1,50,1,3,0.0,0.0,1.0,1,0
32155,200,170.0,0,0,70.7,26.4,1,3,7,0.0,0.0,1.0,1,0
43665,39,98.94,0,2,57.7,84.1,53,4,2,0.0,0.0,1.0,0,1
1033,41,62.0,0,0,70.5,35.6,27,4,2,0.0,0.0,0.0,0,0
4667,79,62.0,0,0,63.4,79.9,30,4,2,0.0,0.0,0.0,0,0
39886,12,68.0,0,0,59.3,77.8,43,3,6,0.0,0.0,1.0,0,1
31551,45,287.5,0,1,69.4,61.7,21,4,2,0.0,0.0,1.0,0,1
17311,20,117.2,0,0,68.4,23.6,35,0,4,0.0,0.0,1.0,0,1
49840,11,186.0,0,2,62.2,69.9,20,2,1,0.0,0.0,1.0,1,0
10572,302,62.0,0,0,61.1,77.5,28,3,2,0.0,1.0,1.0,0,0
6831,49,75.95,0,1,60.1,67.4,49,0,5,0.0,0.0,1.0,1,0
18764,283,96.0,0,0,63.9,68.3,1,4,2,0.0,1.0,1.0,0,0
5792,98,70.0,0,0,53.1,11.8,34,1,4,0.0,0.0,0.0,0,1
26848,156,100.0,0,0,58.8,51.4,47,1,3,0.0,1.0,1.0,0,1
78132,50,160.0,0,1,73.9,21.4,25,0,2,0.0,0.0,1.0,1,0
59709,237,134.73,0,0,61.4,42.2,7,5,4,0.0,0.0,1.0,1,0
59515,105,75.0,0,0,61.9,67.9,26,3,3,0.0,0.0,0.0,0,1
60844,2,94.0,0,0,64.5,52.2,44,1,2,0.0,0.0,1.0,0,0
30898,272,115.0,0,0,68.8,52.8,39,2,2,0.0,1.0,1.0,0,1
67173,19,80.0,0,0,59.3,56.5,7,3,4,0.0,0.0,1.0,0,0
12984,188,130.0,0,0,64.5,49.3,50,4,2,0.0,1.0,1.0,0,1
44347,0,66.0,0,0,54.2,64.5,8,2,3,0.0,0.0,0.0,0,0
42939,32,58.0,0,1,58.8,87.1,50,1,3,0.0,0.0,1.0,0,1
14017,245,110.0,0,0,68.7,34.3,45,3,6,0.0,1.0,1.0,0,1
67208,69,81.0,0,0,59.3,56.5,52,2,4,0.0,0.0,1.0,0,1
56159,5,75.0,0,0,71.6,13.3,34,3,1,0.0,0.0,1.0,0,1
3045,34,65.0,0,0,66.1,77.0,33,3,1,0.0,0.0,1.0,0,0
29276,186,130.0,0,0,67.6,34.6,47,5,2,0.0,1.0,1.0,0,1
59167,180,141.3,0,3,66.8,36.7,15,1,3,0.0,0.0,1.0,1,0
77445,167,148.5,0,0,77.1,34.2,7,6,1,0.0,0.0,0.0,1,0
29717,437,90.0,0,0,67.4,41.7,12,6,1,0.0,1.0,1.0,0,1
46952,170,78.0,0,0,55.0,39.4,43,3,5,0.0,0.0,0.0,0,1
27190,28,144.33,0,1,59.3,45.3,13,0,3,0.0,0.0,1.0,1,0
63907,1,114.0,0,0,54.7,65.5,52,0,1,0.0,0.0,1.0,1,0
61189,13,161.0,0,0,55.4,24.8,43,3,2,0.0,0.0,1.0,0,0
12996,188,130.0,0,0,64.5,49.3,50,4,2,0.0,1.0,1.0,0,1
29521,171,144.0,0,0,67.6,26.9,50,2,2,0.0,0.0,1.0,1,0
6702,151,71.0,0,0,55.2,76.9,34,5,2,0.0,0.0,0.0,0,1
69717,211,141.0,0,0,62.7,27.5,37,3,4,0.0,0.0,1.0,0,1
52834,3,173.5,0,2,68.2,15.9,27,6,2,0.0,0.0,1.0,1,0
70558,28,115.0,0,3,60.2,32.1,13,6,1,0.0,0.0,1.0,1,0
43682,57,65.0,0,1,55.5,60.3,50,6,4,0.0,0.0,1.0,0,0
47240,14,142.0,0,1,59.5,89.6,13,5,2,0.0,0.0,1.0,1,0
52662,137,107.95,0,0,68.7,34.3,7,6,5,0.0,0.0,0.0,1,0
71745,16,88.0,0,1,70.3,57.5,17,6,1,0.0,0.0,1.0,0,1
74877,20,136.0,0,1,69.0,55.8,23,4,1,0.0,0.0,1.0,0,1
10249,76,116.7,0,0,59.9,60.8,6,5,3,0.0,0.0,1.0,1,0
27338,82,130.0,0,0,69.8,53.5,6,5,2,0.0,1.0,1.0,0,1
14923,134,132.48,0,0,72.1,10.5,11,0,7,0.0,0.0,1.0,1,0
71830,98,144.14,0,2,70.3,57.5,6,1,2,0.0,0.0,1.0,0,1
23703,32,75.0,0,0,58.1,1.7,3,4,2,0.0,1.0,1.0,0,0
20589,6,78.69,0,0,58.2,23.9,45,5,7,0.0,0.0,1.0,1,0
42560,41,118.0,0,0,56.3,66.8,47,5,3,0.0,0.0,1.0,0,1
45126,10,107.0,0,0,52.6,66.8,8,5,4,0.0,0.0,0.0,0,0
